Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic
Package,"states.tests",1,25,18,2,,1,,0,,2
Package,"states.tests",1,23,14,4,,1,,0,,2
Package,"states.tests",1,19,10,3,,1,,0,,2
Package,"states.tests",1,55,36,8,,1,,1,,4
Package,"states.tests",1,39,30,5,,1,,0,,1
Package,"states.tests",1,15,7,2,,1,,0,,1
Package,"states.tests",1,42,25,10,,1,,1,,3
Package,"states.tests",1,28,16,5,,1,,0,,1
Package,"states.tests",1,50,34,6,,1,,1,,3
Package,"states.tests",1,48,28,10,,1,,1,,4
Function,"states.tests.test_basis.test_basis",,3,2,1,1,,,0,0.50,
Function,"states.tests.test_basis.test_basis_invalid_dim",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_bb84.test_bb84",,11,8,1,1,,,0,0.13,
Function,"states.tests.test_bell.test_bell",,3,2,1,1,,,0,0.50,
Function,"states.tests.test_bell.test_bell_invalid",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_brauer.test_brauer",,3,2,1,1,,,0,0.50,
Function,"states.tests.test_breuer.test_breuer",,3,2,1,1,,,0,0.50,
Function,"states.tests.test_breuer.test_breuer_invalid",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_chessboard.test_chessboard",,4,3,1,1,,,0,0.33,
Function,"states.tests.test_chessboard.test_chessboard_default_s",,4,3,1,1,,,0,0.33,
Function,"states.tests.test_chessboard.test_chessboard_default_s_t",,4,3,1,1,,,0,0.33,
Function,"states.tests.test_dicke.test_dicke_state",,6,5,1,1,,,0,0.20,
Function,"states.tests.test_dicke.test_dicke_state_density_matrix",,7,6,1,1,,,0,0.17,
Function,"states.tests.test_dicke.test_dicke_state_invalid_input",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_domino.test_domino",,3,2,1,1,,,0,0.50,
Function,"states.tests.test_domino.test_domino_invalid_index",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_gen_bell.test_gen_bell",,3,2,1,1,,,0,0.50,
Function,"states.tests.test_ghz.test_ghz",,4,3,1,1,,,0,0.33,
Function,"states.tests.test_ghz.test_ghz_4_7",,23,17,3,1,,,0,0.18,
Function,"states.tests.test_ghz.test_ghz_invalid_input",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_gisin.test_gisin_invalid",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_gisin.test_gisin_valid",,13,11,1,1,,,0,0.09,
Function,"states.tests.test_horodecki.test_horodecki_invalid",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_horodecki.test_horodecki_state_2_4",,17,15,1,1,,,0,0.07,
Function,"states.tests.test_horodecki.test_horodecki_state_3_3",,18,16,1,1,,,0,0.06,
Function,"states.tests.test_horodecki.test_horodecki_state_3_3_default",,18,16,1,1,,,0,0.06,
Function,"states.tests.test_isotropic.test_isotropic_qutrit",,4,3,1,1,,,0,0.33,
Function,"states.tests.test_max_entangled.test_max_entangled",,4,3,1,1,,,0,0.33,
Function,"states.tests.test_max_mixed.test_max_mixed_dim_2_full",,5,4,1,1,,,0,0.25,
Function,"states.tests.test_max_mixed.test_max_mixed_dim_2_sparse",,5,4,1,1,,,0,0.25,
Function,"states.tests.test_mutually_unbiased_basis.test_is_prime_power",,3,2,1,1,,,0,0.50,
Function,"states.tests.test_mutually_unbiased_basis.test_mutually_unbiased_basis",,3,2,1,1,,,0,0.50,
Function,"states.tests.test_mutually_unbiased_basis.test_mutually_unbiased_basis_prime_power_not_prime",,7,6,1,1,,,1,0.17,
Function,"states.tests.test_mutually_unbiased_basis.test_mutually_unbiased_basis_unknown_for_dim",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_pusey_barrett_rudolph.test_pusey_barrett_rudolph",,4,3,1,1,,,0,0.33,
Function,"states.tests.test_singlet.test_gen_bell_dim_2",,8,5,1,1,,,0,0.20,
Function,"states.tests.test_tile.test_tile",,3,2,1,1,,,0,0.50,
Function,"states.tests.test_tile.test_tile_invalid",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_trine.test_trine",,21,14,4,1,,,0,0.29,
Function,"states.tests.test_w_state.test_w_state_3",,7,5,1,1,,,0,0.20,
Function,"states.tests.test_w_state.test_w_state_generalized",,17,15,1,1,,,0,0.07,
Function,"states.tests.test_w_state.test_w_state_invalid",,4,3,1,1,,,1,0.33,
Function,"states.tests.test_werner.test_werner_multipartite",,4,3,1,1,,,0,0.33,
Function,"states.tests.test_werner.test_werner_multipartite_valid",,7,5,2,1,,,0,0.40,
Function,"states.tests.test_werner.test_werner_qutrit",,5,4,1,1,,,0,0.25,
Function,"states.tests.test_werner.test_werner_state_invalid",,4,3,1,1,,,1,0.33,
Function,"states.tile.tile",,74,14,48,6,,,0,3.43,
Function,"states.trine.trine",,38,7,22,1,,,0,3.14,
Function,"states.w_state.w_state",,87,11,57,5,,,1,5.18,
Function,"states.werner.werner",,113,21,73,7,,,3,3.48,
Module File,"sub_fidelity.py",3,77,10,47,0,3,,1,4.70,3
Module File,"swap.py",9,153,45,75,0,9,,2,1.67,9
Module File,"swap_operator.py",3,64,8,40,0,3,,1,5.00,3
Module File,"symmetric_extension_hierarchy.py",9,199,52,113,0,9,,2,2.17,9
Module File,"symmetric_projection.py",6,100,22,49,0,6,,1,2.23,6
Module File,"tensor.py",8,163,36,90,0,12,,3,2.50,15
Module File,"tensor_comb.py",4,78,15,43,0,4,,2,2.87,4
Module File,"test_amplitude_damping.py",2,112,76,19,0,5,,2,0.25,9
Module File,"test_antisymmetric_projection.py",1,36,22,8,1,1,,0,0.36,2
Module File,"test_apply_channel.py",2,61,38,11,1,3,,1,0.29,6
Module File,"test_basis.py",1,28,16,6,0,1,,1,0.38,2
Module File,"test_bb84.py",1,18,10,2,0,1,,0,0.20,1
Module File,"test_bell.py",1,41,25,9,1,1,,1,0.36,3
Module File,"test_bell_inequality_max.py",1,90,60,15,1,1,,1,0.25,5
Module File,"test_bitflip.py",1,83,58,13,0,1,,1,0.22,6
Module File,"test_brauer.py",1,39,31,3,1,1,,0,0.10,2
Module File,"test_breuer.py",1,31,20,5,0,1,,1,0.25,2
Module File,"test_bures_angle.py",1,62,37,7,0,1,,1,0.19,6
Module File,"test_bures_distance.py",1,56,34,7,0,1,,1,0.21,6
Module File,"test_calculate_vector_matrix_dimension.py",1,63,33,10,0,1,,1,0.30,9
Module File,"test_channel_dim.py",1,114,66,17,0,3,,1,0.26,15
Module File,"test_channel_fidelity.py",1,44,30,7,1,1,,1,0.23,3
Module File,"test_chessboard.py",1,23,11,4,0,1,,0,0.36,3
Module File,"test_choi.py",1,52,36,5,0,1,,0,0.14,2
Module File,"test_choi_rank.py",1,42,26,6,0,1,,1,0.23,3
Module File,"test_choi_to_kraus.py",2,133,109,7,1,4,,2,0.06,7
Module File,"test_cnot.py",1,13,7,2,0,1,,0,0.29,1
Module File,"test_common_quantum_overlap.py",1,46,32,8,0,1,,0,0.25,1
Module File,"test_complementary_channel.py",1,77,50,18,1,2,,1,0.36,4
Module File,"test_completely_bounded_spectral_norm.py",1,14,9,2,0,1,,0,0.22,1
Module File,"test_completely_bounded_trace_norm.py",1,45,30,9,1,1,,1,0.30,3
Module File,"test_concurrence.py",1,37,24,6,1,1,,1,0.25,3
Module File,"test_cyclic_permutation_matrix.py",2,35,19,7,0,2,,1,0.37,5
Module File,"test_dephasing.py",1,30,16,3,0,1,,0,0.19,2
Module File,"test_depolarizing.py",1,30,16,3,0,1,,0,0.19,2
Module File,"test_diamond_distance.py",1,41,28,7,0,1,,1,0.25,2
Module File,"test_dicke.py",1,55,38,9,0,1,,1,0.24,3
Module File,"test_domino.py",1,42,23,12,1,1,,1,0.52,3
Module File,"test_dual_channel.py",1,94,69,12,1,2,,1,0.17,4
Module File,"test_entanglement_of_formation.py",1,64,44,13,1,1,,1,0.30,3
Module File,"test_expr_as_np_array.py",1,26,13,4,0,1,,0,0.31,3
Module File,"test_extended_nonlocal_game.py",1,188,129,15,0,1,,0,0.12,12
Module File,"test_fidelity.py",1,57,34,7,0,1,,1,0.21,6
Module File,"test_fidelity_of_separability.py",1,48,30,9,1,1,,1,0.30,3
Module File,"test_fidelity_of_separability.py",1,48,27,10,1,1,,1,0.37,3
Module File,"test_fourier.py",1,15,7,2,0,1,,0,0.29,1
Module File,"test_gell_mann.py",1,103,54,12,0,1,,1,0.22,11
Module File,"test_gen_bell.py",1,24,14,6,0,1,,0,0.43,1
Module File,"test_gen_gell_mann.py",1,91,52,10,0,1,,0,0.19,9
Module File,"test_gen_pauli.py",1,47,26,7,0,1,,0,0.27,3
Module File,"test_gen_pauli_x.py",1,67,58,3,0,1,,0,0.05,2
Module File,"test_gen_pauli_z.py",1,49,40,3,0,1,,0,0.07,2
Module File,"test_ghz.py",1,65,43,10,1,1,,1,0.23,4
Module File,"test_gisin.py",1,26,16,3,0,1,,1,0.19,2
Module File,"test_hadamard.py",1,59,41,6,0,1,,0,0.15,5
Module File,"test_has_same_dimension.py",1,45,14,17,0,1,,1,1.21,4
Module File,"test_has_symmetric_extension.py",1,51,34,11,0,1,,1,0.32,2
Module File,"test_helstrom_holevo.py",1,30,17,3,0,1,,1,0.18,2
Module File,"test_hilbert_schmidt.py",1,25,13,3,0,1,,1,0.23,2
Module File,"test_hilbert_schmidt_inner_product.py",1,42,27,6,0,1,,0,0.22,3
Module File,"test_horodecki.py",1,82,61,8,0,1,,1,0.13,4
Module File,"test_in_separable_ball.py",1,30,19,6,1,1,,0,0.32,2
Module File,"test_is_anti_hermitian.py",1,20,11,5,1,1,,0,0.45,2
Module File,"test_is_antidistinguishable.py",1,20,12,4,0,1,,0,0.33,1
Module File,"test_is_block_positive.py",2,91,62,15,1,5,,2,0.24,10
Module File,"test_is_circulant.py",1,23,11,4,0,1,,0,0.36,3
Module File,"test_is_commuting.py",1,19,10,3,0,1,,0,0.30,2
Module File,"test_is_completely_positive.py",1,19,9,3,0,1,,0,0.33,2
Module File,"test_is_density.py",1,18,9,3,0,1,,0,0.33,2
Module File,"test_is_diagonal.py",1,23,11,4,0,1,,0,0.36,3
Module File,"test_is_diagonally_dominant.py",1,41,18,10,0,1,,0,0.56,4
Module File,"test_is_distinguishable.py",1,20,12,4,0,1,,0,0.33,1
Module File,"test_is_ensemble.py",1,20,12,4,0,1,,0,0.33,1
Module File,"test_is_extremal.py",1,98,63,20,0,1,,1,0.32,2
Module File,"test_is_herm_preserving.py",1,34,17,5,0,1,,0,0.29,4
Module File,"test_is_hermitian.py",1,20,11,5,1,1,,0,0.45,2
Module File,"test_is_idempotent.py",1,41,20,7,0,1,,0,0.35,6
Module File,"test_is_identity.py",1,23,11,4,0,1,,0,0.36,3
Module File,"test_is_linearly_independent.py",1,18,12,2,0,1,,0,0.17,1
Module File,"test_is_mixed.py",1,20,12,3,1,1,,0,0.25,2
Module File,"test_is_mutually_orthogonal.py",1,53,31,16,0,1,,1,0.52,2
Module File,"test_is_mutually_unbiased_basis.py",1,83,69,7,1,1,,0,0.10,2
Module File,"test_is_nonnegative.py",1,20,11,3,0,1,,1,0.27,2
Module File,"test_is_normal.py",1,32,14,7,0,1,,0,0.50,4
Module File,"test_is_npt.py",1,29,17,8,0,1,,0,0.47,1
Module File,"test_is_orthonormal.py",1,27,14,3,0,1,,0,0.21,2
Module File,"test_is_permutation.py",1,47,23,8,0,1,,0,0.35,7
Module File,"test_is_positive.py",1,19,9,3,0,1,,0,0.33,2
Module File,"test_is_positive.py",1,12,5,2,0,1,,0,0.40,1
Module File,"test_is_positive_definite.py",1,53,39,4,0,1,,0,0.10,3
Module File,"test_is_positive_semidefinite.py",1,17,8,3,0,1,,0,0.38,2
Module File,"test_is_povm.py",1,32,17,4,0,1,,0,0.24,3
Module File,"test_is_ppt.py",1,27,16,7,0,1,,0,0.44,1
Module File,"test_is_product.py",1,40,25,10,1,1,,0,0.40,2
Module File,"test_is_projection.py",1,29,14,5,0,1,,0,0.36,4
Module File,"test_is_pseudo_hermitian.py",1,65,48,9,0,1,,0,0.19,2
Module File,"test_is_pseudo_unitary.py",1,29,20,8,0,1,,0,0.40,2
Module File,"test_is_pure.py",1,33,22,6,1,1,,0,0.27,2
Module File,"test_is_quantum_channel.py",1,19,9,3,0,1,,0,0.33,2
Module File,"test_is_separable.py",1,215,151,28,0,2,,1,0.19,17
Module File,"test_is_square.py",1,23,11,4,0,1,,1,0.36,3
Module File,"test_is_stochastic.py",1,29,17,4,0,1,,1,0.24,3
Module File,"test_is_symmetric.py",1,23,11,4,0,1,,0,0.36,3
Module File,"test_is_totally_positive.py",1,49,29,14,0,1,,1,0.48,2
Module File,"test_is_trace_preserving.py",1,19,12,2,1,1,,0,0.17,2
Module File,"test_is_unextendible_product_basis.py",1,49,33,9,1,1,,1,0.27,3
Module File,"test_is_unital.py",1,59,37,7,0,1,,1,0.19,6
Module File,"test_is_unitary.py",1,42,20,7,0,1,,0,0.35,6
Module File,"test_is_unitary.py",1,36,18,6,0,1,,0,0.33,5
Module File,"test_isotropic.py",1,25,18,2,1,1,,0,0.11,2
Module File,"test_kp_norm.py",1,33,19,7,0,1,,1,0.37,2
Module File,"test_kraus_to_choi.py",1,130,101,8,1,1,,0,0.08,2
Module File,"test_l1_norm_coherence.py",1,12,6,2,0,1,,0,0.33,1
Module File,"test_log_negativity.py",1,42,29,7,0,1,,1,0.24,2
Module File,"test_majorizes.py",1,26,14,4,0,1,,0,0.29,3
Module File,"test_matsumoto_fidelity.py",1,59,38,8,1,1,,1,0.21,3
Module File,"test_max_entangled.py",1,23,14,4,1,1,,0,0.29,2
Module File,"test_max_mixed.py",1,19,10,3,0,1,,0,0.30,2
Module File,"test_measure.py",1,18,11,2,0,1,,0,0.18,1
Module File,"test_mutually_unbiased_basis.py",1,55,36,8,0,1,,1,0.22,4
Module File,"test_natural_representataion.py",1,74,52,10,1,1,,1,0.19,5
Module File,"test_negativity.py",1,46,33,7,0,1,,1,0.21,2
Module File,"test_nonlocal_game.py",2,253,159,41,0,6,,5,0.26,39
Module File,"test_np_array_as_expr.py",1,14,7,2,0,1,,0,0.29,1
Module File,"test_npa_hierarchy.py",4,105,67,13,0,12,,4,0.19,17
Module File,"test_optimal_clone.py",1,48,32,8,1,1,,0,0.25,3
Module File,"test_partial_channel.py",3,166,135,11,1,4,,2,0.08,10
Module File,"test_partial_trace.py",1,629,547,71,1,1,,1,0.13,4
Module File,"test_partial_transpose.py",1,740,585,60,0,1,,1,0.10,19
Module File,"test_pauli.py",1,99,54,12,0,1,,0,0.22,11
Module File,"test_pauli_channel.py",2,169,91,36,0,3,,2,0.40,9
Module File,"test_perfect_matchings.py",1,56,40,5,0,1,,0,0.13,4
Module File,"test_perm_sign.py",1,17,8,3,0,1,,0,0.38,2
Module File,"test_permutation_operator.py",1,91,62,8,0,1,,0,0.13,7
Module File,"test_permute_systems.py",1,168,129,9,0,1,,1,0.07,8
Module File,"test_perturb_vector.py",2,67,48,8,0,2,,1,0.17,7
Module File,"test_phase_damping.py",2,102,65,17,0,3,,1,0.26,9
Module File,"test_positive_semidefinite_rank.py",1,43,29,8,0,1,,1,0.28,2
Module File,"test_ppt_distinguishability.py",1,265,184,34,0,1,,1,0.18,6
Module File,"test_pretty_bad_measurement.py",1,74,57,9,0,1,,1,0.16,3
Module File,"test_pretty_good_measurement.py",1,74,57,9,0,1,,1,0.16,3
Module File,"test_purity.py",1,34,22,6,0,1,,1,0.27,2
Module File,"test_pusey_barrett_rudolph.py",1,39,30,5,0,1,,0,0.17,1
Module File,"test_quantum_hedging.py",1,102,48,26,0,1,,0,0.54,8
Module File,"test_random_circulant_gram_matrix.py",1,67,45,13,0,1,,0,0.29,2
Module File,"test_random_density_matrix.py",2,112,84,16,0,2,,1,0.19,5
Module File,"test_random_ginibre.py",1,58,44,7,0,1,,1,0.16,3
Module File,"test_random_orthonormal_basis.py",1,46,35,3,0,1,,0,0.09,2
Module File,"test_random_povm.py",1,64,53,4,0,2,,1,0.08,4
Module File,"test_random_psd_operator.py",1,76,57,10,0,1,,0,0.18,2
Module File,"test_random_state_vector.py",1,86,73,9,0,1,,0,0.12,2
Module File,"test_random_states.py",2,113,89,16,0,2,,1,0.18,4
Module File,"test_random_unitary.py",2,61,48,5,0,2,,2,0.10,6
Module File,"test_realignment.py",1,72,47,11,0,1,,0,0.23,4
Module File,"test_reduction.py",1,43,33,3,0,1,,0,0.09,2
Module File,"test_schmidt_decomposition.py",1,166,127,24,1,2,,1,0.19,8
Module File,"test_schmidt_rank.py",1,64,39,16,1,1,,0,0.41,4
Module File,"test_singlet.py",1,15,7,2,0,1,,0,0.29,1
Module File,"test_sk_norm.py",1,141,87,26,0,1,,1,0.30,12
Module File,"test_sk_vec_norm.py",1,31,19,4,0,1,,0,0.21,3
Module File,"test_spark.py",1,38,28,6,0,1,,1,0.21,3
Module File,"test_standard_basis.py",1,23,12,3,0,1,,0,0.25,2
Module File,"test_state_distinguishability.py",1,78,54,10,1,1,,1,0.19,4
Module File,"test_state_exclusion.py",1,102,79,10,1,1,,1,0.13,4
Module File,"test_sub_fidelity.py",1,51,30,6,0,1,,1,0.20,5
Module File,"test_swap.py",1,521,486,29,0,1,,1,0.06,2
Module File,"test_swap_operator.py",1,25,12,3,0,1,,0,0.25,2
Module File,"test_symmetric_extension_hierarchy.py",1,147,97,17,0,1,,1,0.18,8
Module File,"test_symmetric_projection.py",1,135,89,17,0,2,,1,0.19,11
Module File,"test_tensor.py",2,80,52,21,1,4,,1,0.40,6
Module File,"test_tensor_comb.py",1,44,28,7,1,2,,1,0.25,4
Module File,"test_tile.py",1,42,25,10,1,1,,1,0.40,3
Module File,"test_to_density_matrix.py",2,33,21,8,0,2,,2,0.38,2
Module File,"test_trace_distance.py",1,30,17,3,0,1,,1,0.18,2
Module File,"test_trace_norm.py",1,22,13,2,0,1,,0,0.15,1
Module File,"test_trine.py",1,28,16,5,0,1,,0,0.31,1
Module File,"test_unique_perms.py",1,11,5,2,0,1,,0,0.40,1
Module File,"test_unvec.py",1,20,12,4,0,1,,0,0.33,1
Module File,"test_update_odometer.py",1,27,13,9,0,1,,0,0.69,1
Module File,"test_vec.py",1,18,11,3,0,1,,0,0.27,1
Module File,"test_vectors_from_gram_matrix.py",1,46,30,6,0,1,,1,0.20,3
Module File,"test_vectors_to_gram_matrix.py",1,34,22,5,1,1,,1,0.23,3
Module File,"test_von_neumann_entropy.py",1,34,22,6,0,1,,1,0.27,2
Module File,"test_w_state.py",1,50,34,6,0,1,,1,0.18,3
Module File,"test_werner.py",1,48,28,10,0,1,,1,0.36,4
Module File,"test_xor_game.py",1,197,141,18,0,1,,1,0.13,16
Module File,"tile.py",6,81,16,49,0,6,,0,3.06,6
Module File,"to_density_matrix.py",5,49,15,23,0,5,,2,1.53,5
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,9,7,1,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,11,9,1,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,7,5,1,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
Package,"toqito",0,13,11,1,,0,,0,,0
